,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,Microsoft Academic Paper ID,WHO #Covidence,has_full_text,full_text_file
437,,Elsevier,The role of electron microscopy in the identification of viruses in medical and veterinary specimens,10.1016/0047-7206(80)90080-1,,,els-covid,,1980-12-31,"Dixon, B.R.; Stone, J.L.; Smith, K.; Mukherjee, T.M.",Micron (1969),,,False,custom_license
438,,Elsevier,“Viruses” in suspected canine parvovirus specimens,10.1016/0047-7206(82)90060-7,,,els-covid,,1982-12-31,"Hamilton, R.C.; Walker, M.B.; Gilmore, T.C.; Smith, H.V.",Micron (1969),,,False,custom_license
439,216d94f24f6aa623e712f4581a81ece1ae06dc6a,Elsevier,"Pathology and toxicology of beluga whales from the St. Lawrence Estuary, Quebec, Canada. Past, present and future",10.1016/0048-9697(94)90088-4,,7973607.0,els-covid,"Abstract An indigenous population of 450–500 beluga whales (Delphinapterus leucas) inhabiting the St. Lawrence Estuary has been exposed chronically for more than 50 years to a complex mixture of industrial pollutants including organochlorinated compounds (OC), polycyclic aromatic hydrocarbons (PAH) and heavy metals. From 1983 to 1990, we have necropsied 45 well preserved carcasses out of a total of 120 beluga whales reported dead over this period. Of these 45 animals, nine were affected by 10 malignant neoplasms. Fifteen animals (33%) were affected by pneumonia. Milk production was compromised in eight of 17 mature females (41%), by inflammatory changes (seven animals) and cancer (one animal) which affected the mammary glands. Opportunistic bacteria were found in pure culture, and/or in significant amounts in at least two organs in 20 belugas (44%). The concentrations of both total PCBs and highly chlorinated PCB congeners were much higher in St. Lawrence animals than in Arctic beluga whales. OC-induced immunosuppression has been repeatedly demonstrated in a wide variety of animal species. Therefore, it is probable that the immune functions of St. Lawrence beluga whales are impaired. Benzo[α]pyrene adducts were detected in 10 of the 11 St. Lawrence beluga whales of which tissues (six livers, 10/11 brains) were analyzed by a method based on HPLC. No such adducts were found in four Arctic animals. Since benzo[α]pyrene is one of the most potent chemical carcinogens known to man, these compounds might be responsible for some of the cancers observed in that population. Overall, our findings contrast vividly with those of others who found that cancers are exceedingly rare in free-ranging odontocete populations and that the major causes for mortalities in these populations are bacteria, parasites, and trauma.",1994-09-16,"Martineau, D.; De Guise, S.; Fournier, M.; Shugart, L.; Girard, C.; Lagacé, A.; Béland, P.",Science of The Total Environment,,,True,custom_license
440,f18f54b3b4f54ef64c1c44b03bab3dfcf7bb581f,Elsevier,Hazard to man and the environment posed by the use of urban waste compost: a review,10.1016/0048-9697(95)04808-1,,8525355.0,els-covid,"Abstract This review presents the current state of knowledge on the relationship between the environment and the use of municipal waste compost in terms of health risk assessment. The hazards stem from chemical and microbiological agents whose nature and magnitude depend heavily on the degree of sorting and on the composting methods. Three main routes of exposure can be determined and are quantified in the literature: (i) The ingestion of soil/compost mixtures by children, mostly in cases of pica, can be a threat because of the amount of lead, chromium, cadmium, PCDD F and fecal streptococci that can be absorbed. (ii) Though concern about contamination through the food chain is weak when compost is used in agriculture, some authors anticipate accumulation of pollutants after several years of disposal, which might lead to future hazards. (iii) Exposure is also associated with atmospheric dispersion of compost organic dust that convey microorganisms and toxicants. Data on hazard posed by organic dust from municipal composts to the farmer or the private user is scarce. To date, microorganisms are only measured at composting plants, thus raising the issue of extrapolation to environmental situations. Lung damage and allergies may occur because of organic dust, Gram negative bacteria, actinomycetes and fungi. Further research is needed on the risk related to inhalation of chemical compounds.",1995-11-30,"Déportes, Isabelle; Benoit-Guyod, Jean-Louis; Zmirou, Denis",Science of The Total Environment,,,True,custom_license
441,,Elsevier,Subject index,10.1016/0076-6879(87)38071-1,,,els-covid,,1987-12-31,,Methods in Enzymology,,,False,custom_license
442,,Elsevier,Subject Index,10.1016/0076-6879(94)30032-1,,,els-covid,,1994-12-31,,Methods in Enzymology,,,False,custom_license
443,e386acdf0d953bde09461708972be9492aef1b5c,Elsevier,[2] Families of serine peptidases,10.1016/0076-6879(94)44004-2,,,els-covid,"Publisher Summary This chapter examines families of serine peptidases. Serine peptidases are found in viruses, bacteria, and eukaryotes. They include exopeptidases, endopeptidases, oligopeptidases, and omega peptidases. On the basis of three-dimensional structures, most of the serine peptidase families can be grouped together into about six clans that may have common ancestors. The structures are known for members of four of the clans, chymotrypsin, subtilisin, carboxypeptidase C, and Escherichia D-Ala-D-Ala peptidase A. The peptidases of chymotrypsin, subtilisin, and carboxypeptidase C clans have a common “catalytic triad” of three amino acids—namely, serine (nucleophile), aspartate (electrophile), and histidine (base). The geometric orientations of these are closely similar between families; however the protein folds are quite different. The arrangements of the catalytic residues in the linear sequences of members of the various families commonly reflect their relationships at the clan level. The members of the chymotrypsin family are almost entirely confined to animals. 10 families are included in chymotrypsin clan (SA), and all the active members of these families are endopeptidases. The order of catalytic residues in the polypeptide chain in clan SA is His/Asp/Ser.",1994-12-31,"Rawlings, Neil D.; Barrett, Alan J.",Methods in Enzymology,,,True,custom_license
444,,Elsevier,"Mechanisms of virus replication, persistence, and regulation of immune responses",10.1016/0090-1229(81)90151-3,,,els-covid,,1981-09-30,"Fujinami, R.S.; Dutko, F.J.",Clinical Immunology and Immunopathology,,,False,custom_license
445,1434573587174f9b699c8b62da011e8c4d325b43,Elsevier,Sequential morphology of graft-versus-host disease in the rat radiation chimera,10.1016/0090-1229(82)90038-1,,7049460.0,els-covid,,1982-02-28,"Beschorner, William E.; Tutschka, Peter J.; Santos, George W.",Clinical Immunology and Immunopathology,,,True,custom_license
446,4851683684a154b0c8d985afb77165d01f8f49df,Elsevier,Multiple sclerosis: Possible immunological mechanisms,10.1016/0090-1229(89)90116-5,,2521315.0,els-covid,"Abstract Multiple sclerosis is the principal demyelinating disease of the central nervous system. Although the prevalence of the disease is moderately low, averaging about 40 cases per 100,000 people in high risk areas, it is a particularly devastating disease. It primarily affects young adults, is chronic, and has an unpredictable course. Most discouraging, the cause of the disease is not known and an effective treatment has not been identified. Recently, however, research has yielded some important findings concerning the etiology of MS. Much evidence now points to an immunological process as one of the major elements in the disease. It is also likely that an environmental influence, possibly an infectious process, may contribute to the disease. Finally, it is now certain that genetic makeup influences susceptibility to the disease. At present, the strongest evidence is for a polygenic effect, not the effect of a single gene or gene locus. This review will examine some of the possible immunologically mediated disease processes that could be involved in MS, especially those that could account for a role for infectious and genetic factors in the disease.",1989-01-31,"McFarland, Henry F.; Dhib-Jalbut, Suhayl",Clinical Immunology and Immunopathology,,,True,custom_license
447,a6b01a877ddbef5ae55335d3670b9654bbb594cc,Elsevier,Potential therapeutic approach for the hormonal treatment of lacrimal gland dysfunction in Sjögren's syndrome,10.1016/0090-1229(92)90052-P,,,els-covid,,1992-07-31,"Sullivan, David A.; Sato, Elcio H.",Clinical Immunology and Immunopathology,,,True,custom_license
448,93478a74599203ababc690436e54bb3ceb780061,Elsevier,Cocaine: On-line analysis of an accumbens amine neural basis for psychomotor behavior,10.1016/0091-3057(91)90112-F,,1816582.0,els-covid,"Abstract Dose-response studies on subcutaneous cocaine were done to ascertain its effects in nucleus accumbens in dopaminergic and serotonergic neuronal circuitry in the behaving rat with in vivo voltammetry. Simultaneously, and at each dose of cocaine, unconditioned psychomotor stimulant behavior induced by cocaine was studied in terms of multiple concurrent measures of spontaneous behavior and by activity patterns of locomotion. Time course studies showed that the neurochemical effects of cocaine (10, 20, and 40 mg/kg SC) significantly (p<0.001) increased accumbens synaptic concentrations of dopamine (DA) and concurrently and significantly (p<0.0001) decreased accumbens synaptic concentrations of serotonin (5-HT) in a dose response manner. Simulataneous behavioral time course studies showed that cocaine (10, 20, and 40 mg/kg SC) significantly (p<0.0001) increased ambulations (locomotor activity), fine movements (stereotypic movements of sniffing and grooming) and rearing behavior, while significantly decreasing agoraphobic behavior, as measured by a statistically significant increase in central ambulations (p<0.0001). The high dose of cocaine (40 mg/kg SC) significantly increased fine movements over those produced by the lower doses of cocaine (p<0.0002). One import of the findings is that the DA and 5-HT biogenic amine response occurs in a behavioral paradigm of psychomotor stimulation, which is a known measure of reinforcement. Another is that the biogenic amines DA and 5-HT are affected by cocaine in this reinforcement paradigm with exactly opposite directionality. Finally, acute cocaine administration is shown to produce a dose response inhibition of agoraphobia (fear),w hich is highly correlated (ϱ=.983, p<0.01) with the opposing effects of cocaine on the accumbens biogenic amines, DA and 5-HT.",1991-12-31,"Broderick, Patricia A.",Pharmacology Biochemistry and Behavior,,,True,custom_license
449,c715062c7f223c58fb278fb9470f084ec0b4f944,Elsevier,In vivo voltammetric studies on release mechanisms for cocaine with γ-butyrolactone,10.1016/0091-3057(91)90113-G,,1816583.0,els-covid,"Abstract The effect of cocaine (20 mg/kg SC) on presynaptic mechanisms of release for dopamine (DA) and for serotonin (5-HT) was studied in nucleus accumbens of unrestrained rats (Rattus norvegicus). The studies were done by assaying synaptic concentrations of DA and 5-HT in the presence of the neuronal impulse flow inhibitor, γ-butyrolactone (γ-BL). The results were compared with cocaine effects on accumbens DA and 5-HT in the freely moving rat, without γ-BL treatment. A neurochemical time course profile showed that the cocaine-induced increase in accumbens synaptic concentrations of DA was significantly blocked (p<0.0001) after DA impulse flow was significantly inhibited (p<0.0038) by γ-BL (35.8%). The neurochemical time course profile concurrently showed that the cocaine-induced decrease in accumbens synaptic concentrations of 5-HT was significantly blocked (p<0.0004) after impulse flow was significantly inhibited (p<0.025) by γ-BL (50.6%). The findings show that cocaine's effects on synaptic concentrations for DA and for HT in accumbens are dependent on neuronal impulse flow. The findings indicate that presynaptic releasing mechanisms, which may be different for DA vis-à-vis 5-HT, play a role in the mechanism of action of cocaine.",1991-12-31,"Broderick, Patricia A.",Pharmacology Biochemistry and Behavior,,,True,custom_license
450,09b322d7bbb2bec7d12d4fb16d8c397118e33dad,Elsevier,Cocaine's colocalized effects on synaptic serotonin and dopamine in ventral tegmentum in a reinforcement paradigm,10.1016/0091-3057(92)90045-H,,1513872.0,els-covid,"Abstract The effect of subcutaneous (SC) cocaine (20 mg/kg) on synaptic concentrations of the biogenic amines, dopamine (DA), and serotonin (5-HT) in Ventral Tegmental Area, (VTA-[A10]) was studied in freely moving and behaving rats (rattus norvegicus) with in vivo voltammetry (in vivo electrochemistry). The actual detection of the biogenic amines was on-line and within a temporal resolution of seconds. Simultaneously, the psychostimulant behavior induced by cocaine was studied by infrared photocell beam detection. The results show that cocaine concurrently and significantly increased synaptic concentrations of DA (p < 0.0001) and 5-HT (p < 0.004) in VTA. Serotonin changes were accompanied by a notable oscillatory pattern. Importantly, DA and 5-HT changes in VTA were significantly and positively correlated (p < 0.01). Moreover, psychostimulant behaviors induced by cocaine were significantly increased over control values (p < 0.0001). Psychostimulant behaviors were significantly correlated with concurrently changing synaptic concentrations of DA (p < 0.01) and also with 5-HT to a lesser degree. Additionally, behavioral data indicate that cocaine may exhibit an anxiolytic effect during acute administration because agoraphobic behavior, as shown by increased central ambulatory behavior, was dramatically reduced by cocaine. Summarily, the present findings show that cocaine increased synaptic concentrations of DA in VTA, an action that is correlated with cocaine-induced psychostimulant behavior. The DA-ergic effect appears to be tonically maintained. Furthermore, new findings demonstrate a colocalized, cocaine induced 5-HT-ergic effect in VTA, which keeps pace with cocaine-induced alterations in DA-ergic neurotransmission. Thus, 5-HT may be a relay or a gating mechanism for a DA reward signalling pathway for cocaine.",1992-08-31,"Broderick, Patricia A.",Pharmacology Biochemistry and Behavior,,,True,custom_license
451,22c4892020511ff70f17fbaec468003b9287462e,Elsevier,Distinguishing effects of cocaine IV and SC on mesoaccumbens dopamine and serotonin release with chloral hydrate anesthesia,10.1016/0091-3057(92)90427-H,,1448488.0,els-covid,"Abstract The effect of IV cocaine (0.5 and 1.0 mg/kg) was studied on synaptic concentrations of dopamine (DA) and serotonin [5-hydroxytryptamine (5-HT)] in the mesoaccumbens nerve terminal, the nucleus accumbens (NAcc), in chloral hydrate-anesthetized, male Sprague-Dawley rats (Rattus norvegicus) with in vivo electrochemistry (voltammetry). In further in vivo voltammetric studies, the effects of SC cocaine on synaptic concentrations of DA and 5-HT were studied in the chloral hydrate-anesthetized paradigm in two neuroanatomic substrates, NAcc and mesoaccumbens somatodendrites, the ventral tegmental area (VTA-A10), in a dose-response fashion (10, 20 and 40 mg/kg) in six separate studies. Moreover, in two additional in vivo voltammetric studies, again using the chloral hydrate-anesthetized paradigm, the impulse flow blocker, γ-butyrolactone (γ-BL) (750 mg/kg, IP), was studied alone and in combination with SC cocaine (20 mg/kg) to determine whether or not cocaine can act by presynaptic releasing mechanisms for DA and 5-HT. The results show that IV cocaine concurrently and significantly increased DA and 5-HT release in the NAcc (p < 0.001, p < 0.0005, respectively) at both doses tested. Moreover, IV cocaine effects on DA and 5-HT release were significantly and positively correlated (p < 0.01). On the other hand, SC cocaine concurrently and significantly decreased DA and 5-HT release in NAcc (p < 0.0001) and VTA (p < 0.0001) at each separate dose tested. SC cocaine effects on DA and 5-HT release were significantly and positively correlated across dose and neuroanatomic substrate (p < 0.01). Furthermore, the γ-BL studies indicate that cocaine's action includes a presynaptic release mechanism for the biogenic amines. Summarily, the data show that a consideration of the route of cocaine administration is crucial in determining the underlying neurochemical basis for cocaine.",1992-11-30,"Broderick, Patricia A.",Pharmacology Biochemistry and Behavior,,,True,custom_license
452,8dbeac1f0bb7e99bc67744546f62dd4b199646cc,Elsevier,Real time detection of acute (IP) cocaine-enhanced dopamine and serotonin release in ventrolateral nucleus accumbens of the behaving Norway rat,10.1016/0091-3057(93)90567-D,,8278450.0,els-covid,"Abstract Cocaine (10 mg/kg), administered intraperitoneal (IP), was studied for its effects on dopamine (DA) and serotonin (5-HT) release in ventrolateral nucleus accumbens (vlNAcc) of conscious and behaving male, virus-free, Sprague-Dawley rats with in vivo electrochemistry (voltammetry). Miniature stearate probes detected DA and 5-HT release, on line and within a temporal resolution of seconds. Psychostimulant behaviors, in the form of four behavioral components (i.e., the classically DA-dependent behaviors of locomotor activity [ambulations], rearing, and stereotypy, and a 5-HT-ergic behavior, central ambulations) were studied concurrently with infrared photobeam detection. The results show that (IP) cocaine significantly increased vlNAcc DA release (p < 0.0001) and 5-HT release (p < 0.0012). Each of the four parameters of cocaine-induced psychostimulant behavior was concurrently and significantly increased as well (ambulations: p < 0.0001; rearing: p < 0.0008; stereotypy: p < 0.0004; central ambulations: p < 0.0082). Moreover, exactly coincident data points for DA and 5-HT release occurred 10 and 40 min after (IP) cocaine administration. Cocaine-induced DA and 5-HT release were highly and positively correlated during the first hour of study (p < 0.01). As expected, increased DA release in vlNAcc after cocaine administration was significantly and positively correlated with classically DA-dependent behaviors (first- and second-hour effects) (p < 0.01) and with the 5-HT-ergic behavior, central ambulations (p < 0.01). Also, cocaine-induced 5-HT release was significantly and positively correlated with 5-HT behavior (p < 0.01). However, not as expected, classically DA-dependent behaviors were more positively correlated with cocaine-induced 5-HT release in vlNAcc throughout the two-hour period of study. Thus, the present findings show that 5-HT is a comediator with DA in the cocaine response in vlNAcc. Importantly, 5-HT may signal the known DA response to cocaine.",1993-11-30,"Broderick, Patricia A.; Kornak, Eugene P.; Eng, Frankie; Wechsler, Robert",Pharmacology Biochemistry and Behavior,,,True,custom_license
453,253af824466307bf9415fd7419f6029dc9180939,Elsevier,Ibogaine modulates cocaine responses which are altered due to environmental habituation: In vivo microvoltammetric and behavioral studies,10.1016/0091-3057(94)90092-2,,7862728.0,els-covid,"Abstract Ibogaine, a serotonergic (5-HTergic) indole alkaloid, was studied for cocaine modulatory effects on four parameters of behavior by computerized infrared photocell beam detection. The behavioral parameters were: a) locomotor activity (ambulations), b) rearing, c) stereotypy (fine movements, primarily grooming), and d) agoraphobia [(thigmotaxis) a natural tendency to avoid the center of the behavioral chamber]. With each behavioral data point, dopamine (DA) release, and serotonin (5-HT) release were detected within seconds in nucleus accumbens (NAcc) of the same behaving male Sprague-Dawley rats, using in vivo electrochemistry (voltammetry). Ibogaine was administered (40 mg/kg IP) for 4 consecutive days. Importantly, the DAergic and the 5-HTergic responses to (SC) cocaine and two behavioral responses, ambulations and central ambulations, were reduced in intensity due to extended time spent in the novel behavioral chamber (habituated). Rearing and fine movement patterns were not habituated. The results show that ibogaine downmodulated the (SC) cocaine-induced increase in NAcc DA release (p < 0.0001) and potentiated the (SC) cocaine-induced decrease in NAcc 5-HT release (p < 0.0001). Concurrently, ibogaine downmodulated cocaine-induced ambulation (p < 0.0001) and central ambulation behavior (p < 0.0001). On the other hand, the behavioral parameters that did not exhibit habituation, i.e., rearing behavior and fine movement behavior, were not downmodulated by ibogaine (p < 0.1558) (p < 0.3763), respectively. Furthermore, ibogaine itself did not significantly alter NAcc DA release over the 2-h period studied (p < 0.9113) although individual time points were significantly affected bidirectionally. Concurrently ibogaine significantly increased 5-HT release (p < 0.0155). Behaviorally, ibogaine appears to be a weak psychostimulant. The data show a critical modulatory role for 5-HT in ibogaine-cocaine interactions. Also elucidated as critical is the efficacy of ibogaine when the response to (SC) cocaine is decreased due to the habituation of the animals to their environment.",1994-11-30,"Broderick, Patricia A.; Phelan, Frank T.; Eng, Frank; Wechsler, Robert T.",Pharmacology Biochemistry and Behavior,,,True,custom_license
454,,Elsevier,"1. Decreased urinary cyclic 3′,5′-vdenosine manophosphate (CAMPY after epinephrine? in asthmatic patients",10.1016/0091-6749(72)90060-7,,,els-covid,,1972-02-29,"Bernstein, Robert A.; Linarelli, Louie; Facktor, Michael A.; Friday, Gilbert A.; Drash, Allan; Fireman, Philip",Journal of Allergy and Clinical Immunology,,,False,custom_license
455,,Elsevier,Bronchiolitis and asthma: Possible common pathogenetic pathways,10.1016/0091-6749(76)90011-7,,180072.0,els-covid,"Abstract A discussion of possible mechanisms for virus-induced wheezing in normal and asthmatic children is presented. Presently attractive theories for immune injury in viral bronchiolitis include those which depend on pathology induced by types 1, 3, and 4 of Gell and Coombs. The continuum of viral bronchiolitis with virus-induced wheezing in young children who are labeled “asthmatic” argues for some common mechanism of bronchiolar obstruction.",1976-06-30,"McIntosh, Kenneth",Journal of Allergy and Clinical Immunology,,,False,custom_license
456,d462945e58083b0264d0e4b401afbe11a9bf2c3c,Elsevier,Immunoglobulin E response during viral infections,10.1016/0091-6749(79)90046-0,,458056.0,els-covid,"Abstract One hundred and three patients (90 nonatopics and 13 atopics) with respiratory infections to various viral agents were studied retrospectively with respect to IgE immunoglobulin levels during acute (1 to 7 days) and convalescent (8 to 30 days) phases of infection. It was found that 59% of patients had a decrease of 20% or more in IgE level, 27% remained the same, and only 14% showed a rise of 20% or more from the acute to the convalescent phases of infection. IgE levels decreased up to 3 to 4 wk after symptoms and the degree of decrease was more apparent for the nonatopics who had higher IgE levels in their acute phase of infection. Less dramatic decrease in IgE was observed for the 13 atopics studied. The changes in IgE levels during the viral infectious period are discussed in terms of possible cellular mechanisms that may control IgE immunoglobulin.",1979-08-31,"Perelmutter, L.; Potvin, L.; Phipps, P.",Journal of Allergy and Clinical Immunology,,,True,custom_license
457,b69e28669ea8392a9fa48373b0c4b9e94335914d,Elsevier,Development of allergy in children I. Association with virus infections,10.1016/0091-6749(79)90106-4,,85648.0,els-covid,"Abstract Children born into allergic families, with two allergic parents, are at high risk of developing allergy within the first 5 years of life. In order to observe possible external factors in the sensitization process, a prospective study of 13 such children was done, in which serial clinical and immunologic observations were made at 3- to 6-month intervals over a period of 1 to 4 yr. Eleven of these children are now clinically allergic; 5 have asthma. Immunologic evidence for allergic sensitization was observed in these 11 children by RAST, antigen-induced leukocyte histamine release, lymphoblastogenesis, and rise in serum IgE. Upper respiratory infections (URI) occurred in these 11 allergic children 1 to 2 months prior to the onset of allergic sensitization. In 10 of these 11 URI children, complement-fixing antibodies to viruses (parainfluenza, RSV, CMV) increased in the same blood samples in which immunologic allergic sensitization was first evidenced. This coincidence suggests that certain viruses may contribute to the allergic sensitization process.",1979-04-30,"Frick, Oscar L.; German, Donald F.; Mills, John",Journal of Allergy and Clinical Immunology,,,True,custom_license
458,33b7e70963da44560d591fe14ee732ef166508cf,Elsevier,Mucosal immunity: The immunology of breast milk,10.1016/0091-6749(87)90041-8,,3305665.0,els-covid,"Abstract The mammary glands represent one part of the mucosal immune system, a definable, subunit of humoral and cellular immune functions in man that appears to have developed particular qualities well suited to guard our interface with the environment. As our understanding of secretory immunoglobulins and lymphocyte migration patterns continues to develop, the immunologic components found in breast milk appear increasingly likely to play a specific immunologic role in the protection of the nursing infant. The biologic basis for the observed protective effect of breast-feeding is reviewed with an emphasis on the mechanisms involved in the development and maintenance of mucosal immunity in general.",1987-09-30,"Slade, Herbert B.; Schwartz, Stanley A.",Journal of Allergy and Clinical Immunology,,,True,custom_license
459,20448440752dbeed0d351c55597598066f13a576,Elsevier,Upper airway inflammatory diseases and bronchial hyperresponsiveness,10.1016/0091-6749(88)90176-5,,3286731.0,els-covid,"Abstract Inflammatory processes of the upper airway may alter the responsiveness of the lower airway. For example, bronchial hyperresponsiveness may be seen in patients with allergic rhinitis. This could represent coexistent but unrecognized asthma, but also suggests that IgE-dependent inflammation may occur in the lower airway that can increase bronchial hyperresponsiveness without at the same time precipitating obvious obstruction. Clearly, allergic rhinitis is a risk factor for asthma. A second example of the interaction of upper airway inflammation and bronchial hyperreactivity are reports that viral upper respiratory tract infections may cause otherwise healthy persons to respond abnormally to inhaled histamine or irritants for several months after the infections. These same viruses usually precipitate attacks in patients with asthma, who already have hyperresponsive airways. Both of these examples suggest that inflammatory processes occurring totally or primarily in the upper airway may participate in the pathogenesis of lower respiratory tract hyperresponsiveness and asthma.",1988-05-31,"Eggleston, Peyton A.",Journal of Allergy and Clinical Immunology,,,True,custom_license
460,4ccb2a20dec9859ceb38ce5171b0dff907dddba1,Elsevier,Interaction of paramyxoviruses with human basophils and their effect on histamine release,10.1016/0091-6749(89)90368-0,,2477431.0,els-covid,"Abstract We have demonstrated that human peripheral blood basophils released histamine on direct incubation with paramyxoviruses in vitro. Most histamine release occurred during the first 15 to 30 minutes after challenge, depending on the dose of virus used; release initiated by virus was complete by 1 hour. At a virus/cell ratio of 1:1, Sendai virus caused 41 ± 9% histamine release, whereas parainfluenza type 3 (PI-3) virus caused 25 ± 5% release and respiratory syncytial (RS) virus caused 19 ± 5% release. Sendai, but not PI-3 or RS, also caused a decrease in cell number and release of lactic dehydrogenase; however, this apparent cell lysis did not account for all the histamine released. Incubation of cells with virus desensitized them to subsequent triggering by viruses but did not affect response of cells to other stimuli. Histamine release was dependent on the virus/cell ratio, temperature, and metabolic energy, but it was not strictly dependent on the presence of calcium in the extracellular medium. Histamine release was not affected by preincubation of cells with colchicine, suggesting that microtubules were not involved in the release process. Basophils desensitized by anti-IgE in the absence of calcium or treated with lactic acid to dissociate IgE molecules from membrane receptors released amounts of histamine similar to that of control basophils; thus, release was not initiated through Fcϵ receptors. It was found, however, that histamine release by these viruses was greatly reduced when concanavalin A was used for desensitization. These data demonstrate that the respiratory viruses studied can cause direct nonimmunologic release of histamine from human basophils. Our findings provide evidence for another mechanism by which respiratory viruses can initiate inflammation.",1989-10-31,"Sanchez-Legrand, Fernando; Smith, Thomas F.",Journal of Allergy and Clinical Immunology,,,True,custom_license
461,,Elsevier,Rhinovirus 39 infection in allergic and nonallergic subjects,10.1016/0091-6749(92)90219-R,,1316390.0,els-covid,"Abstract To determine if individuals with allergic rhinitis are hyperresponsive to upper respiratory tract viral infections, 20 allergic and 18 nonallergic, susceptible, adult volunteers were challenged and infected with rhinovirus type 39 before the pollen seasons. Before challenge and on each of 6 days of cloister, all volunteers were interviewed for symptoms and completed a test battery consisting of evaluations of secretion production by weighed tissues, nasal patency by active posterior rhinomanometry, nasal clearance by the dyed saccharin technique, pulmonary function by spirometry, eustachian tube function by sonotubometry, and middle ear status by tympanometry. The symptomatology and pathophysiology resulting from the rhinovirus infection were consistent with those reported in previous studies with this challenge system. Between-group comparisons revealed no differences in symptom presentation, nasal secretion production, or overall pathophysiologic response. However, for decreased mucociliary clearance rate, increased nasal congestion, eustachian tube dysfunction, and symptoms of sneezing, the allergic group demonstrated an earlier onset compared with that of the nonallergic group. The biologic significance of the differences in onset of dysfunction is tempered by the observation that the temporal pattern of responses in the allergic group was similar with that of nonallergic subjects in previous studies. The results of the present study do not support the hypothesis of a physiologic hyperresponsiveness to rhinovirus type 39 infection in allergic subjects during nonallergy seasons.",1992-05-31,"Doyle, William J.; Skoner, David P.; Fireman, Philip; Seroky, James T.; Green, Israel; Ruben, Frederick; Kardatzke, David R.; Gwaltney, Jack M.",Journal of Allergy and Clinical Immunology,,,False,custom_license
462,96ef37fc774b1860ea6842acea1dd1e4bc97558e,Elsevier,Acute viral gastroenteritis,10.1016/0091-7435(74)90019-X,,4373705.0,els-covid,"Abstract Two virus-like particles have been found to be associated with acute viral gastroenteritis. One, a 270-nm parvovirus-like particle (the Norwalk agent), was visualized and recognized by immune electron microscopy in an infectious stool filtrate derived from a community outbreak of nonbacterial gastroenteritis. It appears to be one of the etiologic agents of a usually self-limited form of gastroenteritis which commonly occurs in community outbreaks. The other, a 70-nm reovirus-like particle, has been observed by electron microscopy in specimens from infants and children with severe diarrhea in many parts of the world. The reovirus-like particle may emerge as a major etiologic agent of diarrhea of infants and young children.",1974-12-31,"Kapikian, Albert Z.",Preventive Medicine,,,True,custom_license
463,,Elsevier,"Conclusions reached at the IABS Symposium on Immunity to infections of the respiratory system in man and animals London 22–25 April, 1974",10.1016/0092-1157(74)90045-6,,4459399.0,els-covid,,1974-12-31,,Journal of Biological Standardization,,,False,custom_license
464,,Elsevier,"Vaccination of man and animals by the non-parenteral ∗ ∗ The term ‘non-parenteral’ is used to indicate all routes other than by injection. route Isle-of-Man, September 1975 Summary and conclusion",10.1016/0092-1157(76)90041-X,,3506.0,els-covid,,1976-12-31,,Journal of Biological Standardization,,,False,custom_license
465,196335131702a6699c9cf86d4d4b457124fc1b24,Elsevier,Notes to applicants for marketing authorizations on the production and quality control of monoclonal antibodies of murine origin intended for use in man,10.1016/0092-1157(89)90013-9,,2793873.0,els-covid,,1989-12-31,"Committee for Proprietary Medicinal Products: Ad Hoc Working Party on Biotechnology/Pharmacy, ",Journal of Biological Standardization,,,True,custom_license
466,,Elsevier,In vivo and in vitro models of demyelinating diseases: Tropism of the JHM strain of murine hepatitis virus for cells of glial origin,10.1016/0092-8674(77)90131-3,,199356.0,els-covid,"Abstract Infection of mice with the neurotropic JHM strain of murine hepatitis virus causes demyelinating lesions resulting from an infection of the oligodendroglia. This was most evident in mice inoculated intraperitoneally with JHM. Such CNS lesions were not observed in mice inoculated intraperitoneally with the MHV3 strain. An in vitro system is described in which the rat glial RN2 cell line functions as a discriminating host for the JHM virus. Shortly after inoculation, this virus establishes a persistent infection in which there is a cyclical rise and fall in titer with an accompanying cytopathology. Furthermore, this host cell confers a thermal lability which the virus does not demonstrate in the fully permissive host cell, L-2. By comparison, infection of RN2 cells with the prototype MHV3 is aborted immediately. In the persistent infection of RN2 cells with measles virus, Hallé strain, the cell again confers a temperature sensitivity which the virus does not possess when replicating in Vero cells. This appears to be the first instance in which a cloned cell line of glial origin determines the outcome of the infectious process, discriminating in favor of a neurotropic variant which possesses a tropism for the glia in vivo. Systems such as the one described here may now offer a specific screening procedure for selecting, identifying and characterizing the nature of neurotropic viruses.",1977-10-31,"Lucas, Alexandra; Flintoff, Wayne; Anderson, Robert; Percy, Dean; Coulter, Marion; Dales, Samuel",Cell,,,False,custom_license
